,bhk,sqft_living,price,zipcode
929,4,2570,390000.0,98058
930,3,1320,300000.0,98118
931,5,2520,545000.0,98034
932,3,1250,288349.0,98010
933,3,1560,299900.0,98092
934,4,2330,891000.0,98117
935,3,3660,1200000.0,98117
936,4,2790,378000.0,98038
937,2,1060,299995.0,98155
938,3,2020,253000.0,98042
939,3,1580,350000.0,98024
940,4,2020,565000.0,98107
941,2,970,315000.0,98118
942,4,1490,570000.0,98136
943,5,4390,971000.0,98125
944,5,2750,915000.0,98112
945,4,2150,419000.0,98166
946,4,1810,260000.0,98023
947,3,2230,1321500.0,98004
948,3,2430,369950.0,98045
949,3,3680,1029900.0,98006
950,5,1410,435000.0,98118
951,3,1330,601000.0,98125
952,3,1490,460500.0,98033
953,3,2020,720000.0,98103
954,4,3130,851000.0,98075
955,4,2670,550000.0,98126
956,4,1980,700000.0,98103
957,3,2100,323000.0,98042
958,3,1350,345500.0,98177
959,4,2140,378000.0,98118
960,4,2208,650000.0,98116
961,3,1010,385000.0,98074
962,2,970,425000.0,98102
963,4,1520,210000.0,98022
964,4,2740,630000.0,98077
965,3,1570,335000.0,98146
966,3,1320,196500.0,98001
967,4,2550,582800.0,98074
968,3,1560,440000.0,98034
969,4,2360,752500.0,98033
970,3,1330,532500.0,98116
971,3,1070,265000.0,98198
972,3,1510,397500.0,98125
973,3,1710,524250.0,98029
974,4,2790,765000.0,98027
975,4,2620,648000.0,98074
976,5,2970,469500.0,98031
977,3,1050,237500.0,98023
978,3,1280,216000.0,98003
979,3,1030,427200.0,98056
980,3,1900,280000.0,98055
981,5,3070,718000.0,98006
982,2,1760,420000.0,98065
983,2,930,379000.0,98117
984,2,880,326100.0,98177
985,3,1360,535000.0,98115
986,4,2130,283000.0,98022
987,3,1480,260000.0,98168
988,4,1500,399000.0,98126
989,3,1670,484950.0,98029
990,4,2060,640000.0,98005
991,4,2160,585000.0,98115
992,4,2780,645000.0,98125
993,3,1490,253000.0,98003
994,2,740,178500.0,98146
995,4,1860,291000.0,98038
996,2,1590,199950.0,98001
997,2,850,553500.0,98105
998,2,1030,189950.0,98038
999,3,1850,289000.0,98001
1000,4,1830,700000.0,98105
1001,3,1560,270000.0,98058
1002,4,1730,258000.0,98023
1003,3,1930,530000.0,98125
1004,3,1422,245000.0,98092
1005,3,1380,563000.0,98117
1006,3,2430,515000.0,98065
1007,4,2610,325000.0,98023
1008,3,2000,540000.0,98024
1009,2,920,280300.0,98103
1010,4,1750,460000.0,98117
1011,3,2020,475000.0,98072
1012,4,2460,900000.0,98007
1013,4,1780,538200.0,98008
1014,2,1080,429000.0,98122
1015,3,1250,164808.0,98178
1016,4,1870,520000.0,98052
1017,3,1700,475000.0,98125
1018,4,1480,283000.0,98168
1019,4,1930,321500.0,98030
1020,4,3130,840000.0,98077
1021,3,1370,287000.0,98038
1022,3,960,375000.0,98052
1023,3,1260,349500.0,98034
1024,3,1480,446450.0,98126
1025,4,1930,315000.0,98031
1026,2,870,271310.0,98144
1027,4,1300,315000.0,98133
1028,3,1490,245000.0,98030
1029,2,1380,543115.0,98199
1030,4,1190,900000.0,98117
1031,4,4250,2450000.0,98144
1032,2,1920,554000.0,98053
1033,3,2080,249900.0,98001
1034,3,3220,768000.0,98006
1035,4,3680,980000.0,98199
1036,5,2070,395000.0,98146
1037,3,1480,415000.0,98103
1038,4,2000,380000.0,98038
1039,3,1560,566000.0,98075
1040,2,1600,218500.0,98002
1041,4,1940,550000.0,98052
1042,3,1540,512031.0,98117
1043,2,820,197500.0,98055
1044,3,1780,470000.0,98033
1045,3,1560,590000.0,98053
1046,4,2210,465000.0,98011
1047,2,2040,499000.0,98027
1048,3,1920,515000.0,98006
1049,3,1930,716500.0,98105
1050,3,1700,410000.0,98199
1051,4,3450,850000.0,98136
1052,4,3440,1050000.0,98033
1053,4,2380,648000.0,98075
1054,4,2400,620000.0,98117
1055,4,5670,935000.0,98010
1056,3,1140,379000.0,98034
1057,3,1670,699000.0,98199
1058,4,1910,528000.0,98125
1059,3,1560,425000.0,98056
1060,2,1500,249500.0,98042
1061,5,4475,1035480.0,98053
1062,4,2840,790000.0,98136
1063,3,1020,399950.0,98027
1064,3,1410,275000.0,98133
1065,3,1520,550000.0,98109
1066,1,730,140000.0,98055
1067,3,1190,250000.0,98108
1068,3,1410,318000.0,98198
1069,2,1240,505000.0,98075
1070,5,2500,470500.0,98006
1071,3,1050,360000.0,98125
1072,4,2680,1242500.0,98006
1073,3,2380,986000.0,98136
1074,2,1060,515000.0,98112
1075,3,2300,320000.0,98168
1076,4,2010,310000.0,98178
1077,2,1090,356700.0,98126
1078,4,2320,775000.0,98199
1079,3,1040,325000.0,98133
1080,4,1810,208000.0,98198
1081,2,1150,825000.0,98178
1082,3,2360,515000.0,98003
1083,3,1970,490000.0,98122
1084,4,2690,675000.0,98166
1085,4,2080,360000.0,98144
1086,4,2080,550000.0,98144
1087,3,1370,225000.0,98168
1088,3,3410,500000.0,98058
1089,4,1850,385000.0,98059
1090,5,3010,837700.0,98052
1091,3,1530,448000.0,98053
1092,5,2690,730000.0,98004
1093,4,2810,575000.0,98136
1094,3,1810,430000.0,98034
1095,3,1560,435000.0,98053
1096,3,1010,241000.0,98092
1097,2,1000,453500.0,98109
1098,2,990,285000.0,98133
1099,2,720,151000.0,98056
1100,5,6070,1570000.0,98059
1101,5,2270,631000.0,98122
1102,2,1380,285000.0,98126
1103,3,1260,195000.0,98023
1104,4,2910,817500.0,98075
1105,3,1810,550000.0,98007
1106,4,3160,1127000.0,98033
1107,2,1910,609850.0,98119
1108,3,1230,200000.0,98106
1109,4,2960,367000.0,98038
1110,3,2200,285167.0,98092
1111,2,1270,275000.0,98003
1112,4,2540,350900.0,98030
1113,4,3030,660000.0,98029
1114,3,1520,525000.0,98008
1115,4,1560,262000.0,98168
1116,2,970,690000.0,98103
1117,5,3570,624000.0,98019
1118,3,1350,353000.0,98125
1119,4,3710,552500.0,98056
1120,4,1430,224500.0,98092
1121,3,940,239000.0,98146
1122,5,4300,975000.0,98029
1123,4,3990,1200000.0,98059
1124,3,1380,505000.0,98112
1125,4,2020,302000.0,98059
1126,3,1480,170000.0,98106
1127,2,1190,195000.0,98027
1128,5,2550,272000.0,98056
1129,5,2550,369000.0,98056
1130,3,1500,332500.0,98125
1131,3,3000,515000.0,98008
1132,3,1690,269000.0,98178
1133,4,4390,1278000.0,98059
1134,3,1560,303000.0,98055
1135,7,2940,420000.0,98155
1136,3,1130,400000.0,98117
1137,3,1020,225000.0,98022
1138,2,1310,219000.0,98038
1139,3,2570,605000.0,98011
1140,4,2020,625000.0,98115
1141,5,1680,380000.0,98144
1142,4,1770,620000.0,98007
1143,4,3190,687500.0,98075
1144,4,1440,225500.0,98058
1145,3,1150,252500.0,98178
1146,3,1860,510000.0,98029
1147,4,2430,510000.0,98155
1148,3,1940,725000.0,98109
1149,1,670,75000.0,98022
1150,2,880,492000.0,98103
1151,4,1930,425000.0,98072
1152,4,3120,1955000.0,98034
1153,3,1830,298900.0,98092
1154,4,3230,699000.0,98027
1155,2,700,310000.0,98103
1156,3,1010,350000.0,98033
1157,4,2460,790000.0,98178
1158,4,2230,305000.0,98031
1159,3,1570,315000.0,98118
1160,5,2390,267500.0,98042
1161,4,3460,1750000.0,98115
1162,6,2400,435000.0,98034
1163,6,2940,482500.0,98034
1164,5,8010,5110800.0,98033
1165,3,1570,439995.0,98133
1166,3,1520,460000.0,98034
1167,3,1070,194000.0,98023
1168,2,440,290000.0,98070
1169,4,2440,274700.0,98031
1170,4,2660,900000.0,98105
1171,4,4460,1150000.0,98053
1172,3,2010,605000.0,98027
1173,3,1450,359000.0,98065
1174,3,1400,850000.0,98004
1175,3,1500,505000.0,98107
1176,3,2500,565000.0,98072
1177,2,1280,585000.0,98118
1178,4,3380,328000.0,98198
1179,4,2910,749950.0,98177
1180,4,3060,826000.0,98027
1181,3,1330,535000.0,98024
1182,4,3300,925000.0,98029
1183,3,3250,875000.0,98136
1184,4,2530,902000.0,98006
1185,3,1830,423000.0,98133
1186,3,1170,235000.0,98059
1187,2,2930,545000.0,98070
1188,2,1230,343000.0,98133
1189,3,1620,334950.0,98058
1190,3,1760,405000.0,98118
1191,4,1440,220000.0,98188
1192,2,1740,173000.0,98168
1193,3,1270,655000.0,98119
1194,2,880,406000.0,98115
1195,6,2560,632000.0,98125
1196,5,1540,357000.0,98106
1197,3,1150,361000.0,98014
1198,2,770,277000.0,98155
1199,4,4610,630000.0,98027
1200,3,1850,254000.0,98042
1201,3,1840,472800.0,98006
1202,3,1490,263000.0,98118
1203,3,1490,510000.0,98118
1204,3,960,179950.0,98003
1205,4,1580,525000.0,98027
1206,3,1260,479000.0,98109
1207,3,1940,651000.0,98116
1208,4,2490,949000.0,98033
1209,5,2520,392400.0,98155
1210,4,1760,585000.0,98115
1211,4,4190,460000.0,98058
1212,3,1170,470000.0,98199
1213,3,1600,245000.0,98038
1214,4,2760,500000.0,98155
1215,3,2090,455000.0,98011
1216,4,2320,485500.0,98065
1217,5,4110,1875000.0,98122
1218,2,770,100000.0,98001
1219,3,1410,307000.0,98014
1220,4,3660,475000.0,98023
1221,4,2180,330000.0,98011
1222,3,1110,130000.0,98033
1223,3,2280,320000.0,98001
1224,4,2820,735000.0,98118
1225,4,1570,365000.0,98155
1226,3,1200,234000.0,98042
1227,4,1710,211000.0,98031
1228,6,3000,680000.0,98118
1229,4,2800,457000.0,98038
1230,3,1640,349000.0,98034
1231,3,2030,360000.0,98108
1232,4,2530,350000.0,98042
1233,3,990,208000.0,98002
1234,2,790,250275.0,98166
1235,2,790,435000.0,98166
1236,3,1800,270000.0,98030
1237,3,1650,438000.0,98028
1238,4,1980,659000.0,98072
1239,4,2340,645000.0,98126
1240,4,2790,685100.0,98074
1241,7,2800,350000.0,98056
1242,2,1840,375000.0,98072
1243,3,1350,170000.0,98092
1244,4,3030,880000.0,98117
1245,4,1980,410500.0,98014
1246,4,3690,780000.0,98075
1247,5,3732,1225000.0,98112
1248,2,1510,449000.0,98053
1249,3,2000,546000.0,98117
1250,3,1760,317000.0,98058
1251,3,1270,276900.0,98056
1252,5,2620,399000.0,98133
1253,5,2630,495000.0,98027
1254,3,2270,258000.0,98023
1255,2,2410,600000.0,98024
1256,3,1120,265000.0,98103
1257,5,3030,321000.0,98032
1258,5,2120,682000.0,98109
1259,4,1720,295700.0,98092
1260,4,2150,609000.0,98052
1261,3,4380,995000.0,98166
1262,3,2010,530000.0,98029
1263,5,3150,614000.0,98118
1264,3,2500,390000.0,98092
1265,3,1690,467000.0,98053
1266,6,3300,484000.0,98059
1267,3,1240,340000.0,98103
1268,3,2200,302495.0,98030
1269,3,1620,532500.0,98117
1270,3,2420,441500.0,98059
1271,4,2680,470000.0,98198
1272,4,4250,2300000.0,98004
1273,3,2400,590000.0,98058
1274,3,2300,320000.0,98133
1275,2,920,363000.0,98144
1276,4,2350,747500.0,98028
1277,2,2630,750000.0,98053
1278,4,2170,831000.0,98112
1279,3,1700,403000.0,98065
1280,3,2470,445000.0,98056
1281,3,1250,345000.0,98072
1282,3,3110,2260000.0,98004
1283,3,1530,371025.0,98011
1284,2,960,355000.0,98136
1285,3,1240,270000.0,98058
1286,4,2440,425000.0,98198
1287,3,2320,364808.0,98058
1288,3,1580,320000.0,98058
1289,4,2963,325000.0,98030
1290,3,2470,350000.0,98058
1291,3,1370,170000.0,98168
1292,2,960,255000.0,98070
1293,3,1130,550000.0,98117
1294,4,4930,835000.0,98092
1295,3,1150,420000.0,98116
1296,4,2190,925000.0,98040
1297,2,1490,389250.0,98126
1298,3,2600,748000.0,98033
1299,3,1530,284000.0,98042
1300,4,1680,588000.0,98115
1301,3,1680,372500.0,98133
1302,4,1900,285000.0,98042
1303,3,1570,360000.0,98177
1304,3,1370,275000.0,98024
1305,2,1350,428000.0,98053
1306,6,3010,847000.0,98177
1307,3,1010,316000.0,98019
1308,3,2050,375000.0,98003
1309,3,1670,533000.0,98115
1310,5,3840,556000.0,98023
1311,4,2220,225000.0,98042
1312,4,2590,537250.0,98155
1313,3,1180,255000.0,98058
1314,4,2950,530000.0,98059
1315,6,7390,5300000.0,98040
1316,3,2150,595000.0,98014
1317,4,2100,548000.0,98008
1318,3,1650,234975.0,98092
1319,3,1620,600000.0,98102
1320,4,1750,432000.0,98072
1321,3,1380,455000.0,98034
1322,3,1510,279950.0,98155
1323,3,1600,267500.0,98030
1324,4,1840,620000.0,98038
1325,2,830,110000.0,98166
1326,3,1810,625000.0,98122
1327,2,910,389000.0,98115
1328,4,2120,1200000.0,98112
1329,4,2510,788500.0,98027
1330,5,2100,567000.0,98033
1331,2,2690,515000.0,98023
1332,4,2430,605000.0,98155
1333,4,2452,430000.0,98055
1334,2,1550,805000.0,98199
1335,3,2080,567500.0,98074
1336,3,1290,647500.0,98144
1337,2,1850,495000.0,98122
1338,4,3370,825000.0,98027
1339,4,2730,435000.0,98058
1340,3,1300,445950.0,98034
1341,5,3040,960000.0,98006
1342,4,2440,780000.0,98103
1343,3,1720,274500.0,98023
1344,5,3230,729953.0,98133
1345,3,1200,464950.0,98109
1346,4,2350,620000.0,98005
1347,4,3100,735000.0,98075
1348,4,2040,450000.0,98133
1349,4,2000,450000.0,98118
1350,4,2160,842500.0,98122
1351,3,1970,360000.0,98058
1352,3,2270,585000.0,98070
1353,3,1850,461000.0,98033
1354,2,1350,345000.0,98126
1355,3,3280,1075000.0,98115
1356,4,2270,643000.0,98029
1357,4,2820,690000.0,98074
1358,4,1200,282000.0,98155
1359,3,2000,549000.0,98117
1360,3,2310,815000.0,98199
1361,5,4640,2200000.0,98052
1362,3,2330,700000.0,98052
1363,3,3940,933399.0,98052
1364,3,1440,290000.0,98055
1365,4,1960,372000.0,98045
1366,2,1250,450000.0,98103
1367,3,1981,303700.0,98030
1368,4,2440,672000.0,98029
1369,4,1150,334000.0,98034
1370,2,1120,260000.0,98178
1371,3,1800,749950.0,98119
1372,4,2380,330000.0,98022
1373,5,2920,830000.0,98103
1374,3,2790,1131000.0,98166
1375,3,1560,320000.0,98155
1376,2,1550,260000.0,98038
1377,3,1700,225000.0,98146
1378,1,640,279200.0,98117
1379,4,2680,520000.0,98125
1380,3,1860,505000.0,98029
1381,3,1490,234000.0,98042
1382,4,2470,503000.0,98155
1383,4,2390,606000.0,98033
1384,3,1230,433500.0,98115
1385,3,2840,250000.0,98056
1386,3,2120,719000.0,98006
1387,3,1770,381000.0,98166
1388,3,2495,267000.0,98001
1389,1,1170,275000.0,98022
1390,4,2740,651000.0,98074
1391,2,1050,439000.0,98115
1392,2,1130,325000.0,98146
1393,2,880,490000.0,98115
1394,4,2403,519900.0,98028
1395,4,3410,545000.0,98038
1396,4,5320,1062500.0,98075
1397,4,1900,542000.0,98006
1398,4,1810,465000.0,98077
1399,2,1200,408000.0,98053
1400,4,2060,292000.0,98030
1401,3,1250,253000.0,98010
1402,2,910,280000.0,98106
1403,3,2560,658588.0,98027
1404,4,1920,635000.0,98005
1405,4,2240,439000.0,98011
1406,3,1260,300000.0,98059
1407,3,1360,345000.0,98198
1408,4,2100,283500.0,98055
1409,2,2110,425000.0,98103
1410,3,2210,685000.0,98033
1411,3,2360,750000.0,98006
1412,4,1280,245000.0,98178
1413,6,2740,585444.0,98144
1414,4,2740,706000.0,98033
1415,4,2630,445000.0,98146
1416,3,1650,241000.0,98023
1417,2,1770,1175000.0,98155
1418,3,1500,530000.0,98126
1419,3,1430,350000.0,98133
1420,4,3190,1700000.0,98178
1421,3,1280,389000.0,98072
1422,4,2390,799000.0,98115
1423,4,4040,1400000.0,98199
1424,2,920,340895.0,98155
1425,4,2730,780000.0,98074
1426,2,1320,350000.0,98001
1427,3,2620,470000.0,98065
1428,4,3180,914600.0,98072
1429,4,2900,354000.0,98042
1430,5,1900,470000.0,98033
1431,3,1760,715000.0,98103
1432,2,760,265000.0,98108
1433,4,3710,2537000.0,98105
1434,3,1530,640000.0,98103
1435,4,1990,290000.0,98168
1436,5,3830,480000.0,98077
1437,3,2040,535000.0,98144
1438,3,2170,907000.0,98033
1439,3,1620,459000.0,98034
1440,3,3600,1355000.0,98008
1441,3,1470,264950.0,98030
1442,3,1760,352950.0,98103
1443,3,2230,491500.0,98006
1444,4,3770,1229000.0,98007
1445,3,1200,369500.0,98155
1446,3,2090,566000.0,98052
1447,3,1500,290000.0,98055
1448,5,8000,5350000.0,98004
1449,3,870,180000.0,98042
1450,2,1010,215000.0,98133
1451,2,1010,302000.0,98133
1452,3,1860,352500.0,98198
1453,4,1330,235867.0,98056
1454,3,1760,500000.0,98074
1455,3,1800,382000.0,98019
1456,5,1690,515000.0,98117
1457,1,660,250000.0,98144
1458,3,2400,672500.0,98117
1459,3,3020,755000.0,98052
1460,3,1500,707500.0,98109
1461,4,1560,459000.0,98117
1462,3,1090,140000.0,98032
1463,2,970,495000.0,98103
1464,3,3190,757000.0,98029
1465,3,3190,765000.0,98029
1466,4,1890,359000.0,98125
1467,3,1050,440000.0,98136
1468,4,1390,400000.0,98133
1469,3,1700,652000.0,98117
1470,3,1050,260000.0,98166
1471,5,3340,1328000.0,98040
1472,4,1540,519500.0,98027
1473,3,1710,650000.0,98103
1474,4,2100,280000.0,98003
1475,4,1730,515000.0,98007
1476,3,1500,400000.0,98034
1477,3,2380,652100.0,98074
1478,6,2180,235000.0,98003
1479,4,1840,701000.0,98118
1480,4,2341,640000.0,98052
1481,3,1690,455800.0,98053
1482,3,2490,504750.0,98014
1483,3,2440,483000.0,98074
1484,3,920,530000.0,98070
1485,2,1030,250000.0,98146
1486,5,2000,229950.0,98023
1487,4,4210,884744.0,98074
1488,3,1610,514000.0,98052
1489,3,1910,532000.0,98027
1490,4,2660,423000.0,98059
1491,2,820,420000.0,98126
1492,3,1730,521000.0,98011
1493,4,2360,577000.0,98033
1494,3,970,425000.0,98007
1495,4,2460,495000.0,98028
1496,3,2690,340000.0,98023
1497,3,1820,499950.0,98144
1498,4,3470,1218000.0,98116
1499,4,3370,720000.0,98056
1500,3,1700,249000.0,98031
1501,3,1340,206135.0,98030
1502,5,2000,300000.0,98055
1503,6,3840,612000.0,98178
1504,5,3890,1102030.0,98177
1505,4,1220,230000.0,98023
1506,3,2280,850000.0,98119
1507,4,2770,355000.0,98001
1508,4,2520,442000.0,98059
1509,4,3060,399000.0,98042
1510,4,2390,360000.0,98092
1511,3,1320,390000.0,98058
1512,5,2900,413000.0,98011
1513,2,700,190000.0,98118
1514,3,2210,432900.0,98045
1515,3,2180,621138.0,98074
1516,3,2080,270000.0,98042
1517,4,2090,610000.0,98075
1518,3,1720,500000.0,98108
1519,4,2460,715000.0,98053
1520,3,1470,264000.0,98042
1521,3,1650,550000.0,98102
1522,3,1690,337000.0,98042
1523,3,970,170000.0,98198
1524,4,2030,405000.0,98034
1525,4,2540,775000.0,98052
1526,3,1570,425000.0,98034
1527,5,2580,713000.0,98007
1528,5,2090,555000.0,98008
1529,4,3260,810000.0,98029
1530,4,3830,1250000.0,98077
1531,3,2130,819000.0,98199
1532,3,1690,409900.0,98106
1533,2,1780,935000.0,98004
1534,4,1620,657500.0,98117
1535,6,4210,900000.0,98059
1536,5,2980,932800.0,98115
1537,3,1490,391000.0,98006
1538,4,2110,420000.0,98059
1539,6,6563,1300000.0,98005
1540,3,1510,415000.0,98133
1541,3,1830,350000.0,98146
1542,2,1230,375000.0,98107
1543,3,2180,860000.0,98033
1544,4,2220,495000.0,98006
1545,4,1730,250000.0,98001
1546,4,1990,365000.0,98058
1547,3,1540,503000.0,98034
1548,2,1100,150000.0,98058
1549,4,1640,450000.0,98105
1550,4,2590,355000.0,98001
1551,3,1450,245000.0,98003
1552,3,1180,265900.0,98031
1553,4,1820,299000.0,98058
1554,4,2360,957500.0,98040
1555,3,1120,343000.0,98034
1556,3,1646,307500.0,98038
1557,5,4210,937500.0,98065
1558,3,2480,610000.0,98077
1559,3,1590,720000.0,98136
1560,4,2130,610000.0,98103
1561,3,1650,434500.0,98034
1562,2,3090,602500.0,98058
1563,4,2180,607010.0,98118
1564,3,1800,610000.0,98117
1565,4,3720,828500.0,98072
1566,3,1100,199990.0,98023
1567,3,1530,294000.0,98038
1568,4,3010,789500.0,98052
1569,3,3500,797000.0,98075
1570,5,3100,539950.0,98065
1571,4,2000,284950.0,98198
1572,4,2290,776500.0,98033
1573,4,2400,525000.0,98034
1574,3,1850,303000.0,98092
1575,3,3680,722080.0,98074
1576,3,1060,140000.0,98198
1577,3,1060,235000.0,98198
1578,3,1610,440000.0,98103
1579,3,2330,605000.0,98126
1580,2,1210,380000.0,98108
1581,4,1530,352000.0,98106
1582,4,2270,420000.0,98072
1583,4,2590,1175000.0,98199
1584,3,1850,1375000.0,98004
1585,3,1500,300000.0,98168
1586,4,4740,1150000.0,98053
1587,2,1710,453500.0,98136
1588,3,1920,443500.0,98177
1589,2,1150,332000.0,98155
1590,3,2320,655000.0,98075
1591,4,1420,475000.0,98115
1592,3,1550,372500.0,98045
1593,4,2920,1050000.0,98144
1594,3,1620,500000.0,98115
1595,6,2300,900000.0,98040
1596,3,1070,327500.0,98118
1597,3,1790,390000.0,98019
1598,2,1510,451101.0,98007
1599,4,1340,455000.0,98116
1600,4,3350,650000.0,98010
1601,3,2500,895000.0,98112
1602,4,2350,800000.0,98040
1603,4,2550,703770.0,98006
1604,3,1320,249950.0,98002
1605,2,1270,512000.0,98105
1606,5,3480,780000.0,98027
1607,3,2820,336000.0,98092
1608,3,2110,285000.0,98178
1609,3,1100,229900.0,98032
1610,4,1920,667500.0,98116
1611,4,1890,378000.0,98045
1612,3,2530,454000.0,98045
1613,4,2550,537500.0,98075
1614,3,1550,425000.0,98118
1615,3,1760,290000.0,98030
1616,3,1270,349500.0,98122
1617,3,1250,370000.0,98136
1618,3,1620,549500.0,98125
1619,2,710,245000.0,98126
1620,3,1070,208000.0,98010
1621,4,2320,248000.0,98032
1622,4,5450,610000.0,98042
1623,4,1670,550000.0,98155
1624,3,3010,750000.0,98045
1625,2,1340,192000.0,98055
1626,2,790,169317.0,98112
1627,4,3400,1198000.0,98112
1628,2,1530,880000.0,98112
1629,1,930,210000.0,98133
1630,3,1540,180500.0,98058
1631,4,1990,540000.0,98074
1632,3,2300,520000.0,98072
1633,3,1220,177500.0,98055
1634,3,2380,415000.0,98118
1635,4,2020,495000.0,98034
1636,3,1890,325000.0,98168
1637,2,1330,440000.0,98052
1638,3,1490,411000.0,98155
1639,5,3550,810000.0,98118
1640,5,2040,561750.0,98008
1641,4,2380,835100.0,98005
1642,3,1780,450000.0,98034
1643,3,1650,238000.0,98055
1644,3,1510,299000.0,98001
1645,2,1100,570000.0,98199
1646,3,2190,340000.0,98042
1647,2,1760,450000.0,98116
1648,4,1800,272750.0,98146
1649,4,2000,520000.0,98115
1650,3,990,284950.0,98059
1651,2,1480,255000.0,98188
1652,2,1200,231500.0,98168
1653,1,3000,415000.0,98014
1654,4,3504,330000.0,98001
1655,3,1300,365000.0,98028
1656,4,1330,425000.0,98198
1657,4,1850,400000.0,98108
1658,4,2240,335000.0,98023
1659,3,1260,342000.0,98144
1660,8,2800,490000.0,98122
1661,4,1820,331500.0,98059
1662,3,1730,960000.0,98074
1663,4,3350,720500.0,98053
1664,3,3370,830000.0,98126
1665,3,1240,662990.0,98116
1666,4,2340,220000.0,98030
1667,5,1880,349950.0,98118
1668,3,1810,550000.0,98109
1669,3,2340,396000.0,98106
1670,4,2820,635000.0,98103
1671,3,1020,293000.0,98133
1672,3,2090,339000.0,98058
1673,4,1830,285000.0,98030
1674,6,2980,775000.0,98103
1675,4,1600,224000.0,98002
1676,4,4440,2250000.0,98144
1677,3,1200,165050.0,98022
1678,3,1230,275000.0,98118
1679,5,2930,445000.0,98118
1680,3,2370,510000.0,98077
1681,4,3040,1230000.0,98040
1682,3,1610,390000.0,98155
1683,3,2350,460000.0,98028
1684,3,2000,700000.0,98005
1685,4,3530,874150.0,98034
1686,3,2220,470000.0,98155
1687,3,2000,374000.0,98033
1688,2,1210,510000.0,98070
1689,2,1140,467000.0,98107
1690,4,2440,576000.0,98028
1691,3,1560,196440.0,98001
1692,4,3210,825000.0,98077
1693,2,930,281000.0,98034
1694,3,1782,326000.0,98125
1695,3,1740,340000.0,98010
1696,5,3690,440000.0,98042
1697,4,2930,749000.0,98075
1698,4,1230,340000.0,98034
1699,3,2000,561000.0,98136
1700,3,1520,270000.0,98038
1701,2,1040,600000.0,98112
1702,4,1120,219900.0,98042
1703,3,3020,617000.0,98092
1704,3,1820,469000.0,98034
1705,3,1370,229000.0,98003
1706,4,3130,1265000.0,98102
